code,testId,testType,spot,red_current,green_current,blue_current,duv,x,y,u,v,Lv,X,Y,Z
"4G-12-16-1-A",150603074433,"135 spots",103,23.4,21.528,21.762,-0.006508717,0.274173081,0.26701954,0.193902761,0.424898058,8950.477000000001,9190.263000000001,8950.477000000001,15379.1924
"4G-12-16-1-A",150603074433,"135 spots",102,23.4,21.528,21.762,-0.00644226652,0.273804754,0.266639352,0.193773329,0.424580246,8848.75,9086.541999999999,8848.75,15250.918
"4G-12-16-1-A",150603074433,"135 spots",99,23.4,21.528,21.762,-0.008070163999999999,0.2770844,0.268010974,0.1957515,0.426018119,8371.491,8654.906000000001,8371.491,14209.2324
"4G-12-16-1-A",150603074433,"135 spots",101,23.4,21.528,21.762,-0.00629432965,0.273745984,0.26684013,0.193645164,0.4247101,8653.52,8877.474,8653.52,14898.6074
"4G-12-16-1-A",150603074433,"135 spots",100,23.4,21.528,21.762,-0.006650969,0.274394929,0.2670534,0.194060937,0.424954742,8137.00244,8360.695,8137.00244,13971.8721
"4G-12-16-1-A",150603074433,"135 spots",98,23.4,21.528,21.762,-0.008398729000000001,0.277154058,0.2674915,0.196021318,0.4256715,8971.636,9295.717000000001,8971.636,15272.5391
"4G-12-16-1-A",150603074433,"135 spots",97,23.4,21.528,21.762,-0.00798248,0.276484847,0.2673749,0.195550114,0.425490528,9072.17,9381.275,9072.17,15477.0791
"4G-12-16-1-A",150603074433,"135 spots",96,23.4,21.528,21.762,-0.00725664431,0.2751687,0.2669627,0.1946989,0.425008476,9175.884,9457.934999999999,9175.884,15737.5889
"4G-12-16-1-A",150603074433,"135 spots",95,23.4,21.528,21.762,-0.00703490432,0.2746661,0.266696781,0.194418475,0.424749374,9170.472,9444.5,9170.472,15770.415
"4G-12-16-1-A",150603074433,"135 spots",94,23.4,21.528,21.762,-0.00680311676,0.274169952,0.266455978,0.194132462,0.424508423,9094.501,9357.789000000001,9094.501,15679.0518
"4G-12-16-1-A",150603074433,"135 spots",93,23.4,21.528,21.762,-0.0064751436,0.273520172,0.2661833,0.19374001,0.424222052,8993.788,9241.687,8993.788,15552.48
"4G-12-16-1-A",150603074433,"135 spots",92,23.4,21.528,21.762,-0.00618765038,0.27319172,0.266276658,0.193446472,0.424237341,8679.64551,8905.052,8679.64551,15011.6484
"4G-12-16-1-A",150603074433,"135 spots",91,23.4,21.528,21.762,-0.006335951,0.273486,0.266401529,0.193623677,0.424367964,8189.38525,8407.166999999999,8189.38525,14144.208
"4G-12-16-1-A",150603074433,"135 spots",90,23.4,21.528,21.762,-0.00758825149,0.275971,0.2674236,0.195131063,0.425446779,8432.508,8702.027,8432.508,14397.8633
"4G-12-16-1-A",150603074433,"135 spots",10,23.4,21.528,21.762,-0.00102154259,0.273159027,0.276169032,0.189440191,0.43093726,9011.527,8913.309999999999,9011.527,14705.6387
"4G-12-16-1-A",150603074433,"135 spots",88,23.4,21.528,21.762,-0.00733890571,0.275234431,0.266896874,0.194777176,0.424972951,9342.852999999999,9634.713,9342.852999999999,16027.9111
"4G-12-16-1-A",150603074433,"135 spots",89,23.4,21.528,21.762,-0.007630954,0.2760447,0.2674426,0.1951804,0.425470948,8996.564,9285.933000000001,8996.564,15356.7363
"4G-12-16-1-A",150603074433,"135 spots",116,23.4,21.528,21.762,-0.008957214,0.279174834,0.2691126,0.196913987,0.427087426,8735.358,9061.978999999999,8735.358,14662.5293
"4G-12-16-1-A",150603074433,"135 spots",117,23.4,21.528,21.762,-0.009142875999999999,0.279688329,0.269435823,0.197177,0.427385449,8181.626,8492.950999999999,8181.626,13691.1934
"4G-12-16-1-A",150603074433,"135 spots",79,23.4,21.528,21.762,-0.006891304,0.2743628,0.2665535,0.19424203,0.4246048,9382.754000000001,9657.644,9382.754000000001,16159.8662
"4G-12-16-1-A",150603074433,"135 spots",114,23.4,21.528,21.762,-0.00782821048,0.2768797,0.268190175,0.195518449,0.4261103,8939.208000000001,9228.843999999999,8939.208000000001,15163.5518
"4G-12-16-1-A",150603074433,"135 spots",78,23.4,21.528,21.762,-0.006998908,0.274249017,0.266193062,0.19430238,0.4243384,9420.148999999999,9705.236000000001,9420.148999999999,16263.0254
"4G-12-16-1-A",150603074433,"135 spots",115,23.4,21.528,21.762,-0.008480513469999999,0.2781915,0.2687099,0.196319565,0.426663935,8904.045,9218.22949,8904.045,15014.0
"4G-12-16-1-A",150603074433,"135 spots",77,23.4,21.528,21.762,-0.00633330457,0.2734944,0.266418219,0.193623319,0.424380779,9529.022000000001,9782.116,9529.022000000001,16456.0156
"4G-12-16-1-A",150603074433,"135 spots",112,23.4,21.528,21.762,-0.00691333739,0.2750073,0.267391622,0.19439663,0.425279826,8859.393,9111.721,8859.393,15161.5371
"4G-12-16-1-A",150603074433,"135 spots",113,23.4,21.528,21.762,-0.007293814,0.2759611,0.2679631,0.194900349,0.425816268,8945.799000000001,9212.808000000001,8945.799000000001,15225.8359
"4G-12-16-1-A",150603074433,"135 spots",110,23.4,21.528,21.762,-0.00669006631,0.274635643,0.267308116,0.194142789,0.4251665,8568.493,8803.375,8568.493,14682.873
"4G-12-16-1-A",150603074433,"135 spots",111,23.4,21.528,21.762,-0.00692952,0.2748215,0.267108232,0.194369316,0.425056636,8798.786,9052.868,8798.786,15089.248
"4G-12-16-1-A",150603074433,"135 spots",118,23.4,21.528,21.762,-0.006825722,0.275823116,0.2686579,0.194507062,0.426272064,8045.343,8259.915000000001,8045.343,13641.165
"4G-12-16-1-A",150603074433,"135 spots",119,23.4,21.528,21.762,-0.00675772,0.275425583,0.268251419,0.194366634,0.4259337,8404.721,8629.498,8404.721,14297.2861
"4G-12-16-1-A",150603074433,"135 spots",82,23.4,21.528,21.762,-0.005954976,0.2731398,0.2666497,0.193253025,0.4244875,8286.788,8488.484,8286.788,14302.1621
"4G-12-16-1-A",150603074433,"135 spots",83,23.4,21.528,21.762,-0.00590918539,0.272813141,0.266282856,0.19315,0.424184829,8974.584999999999,9194.677,8974.584999999999,15533.9395
"4G-12-16-1-A",150603074433,"135 spots",80,23.4,21.528,21.762,-0.00691412529,0.2747379,0.267023385,0.194339424,0.424985558,9053.936,9315.511,9053.936,15537.457
"4G-12-16-1-A",150603074433,"135 spots",81,23.4,21.528,21.762,-0.006778015,0.274737448,0.26728037,0.194233164,0.425162643,8286.087,8517.268,8286.087,14198.127
"4G-12-16-1-A",150603074433,"135 spots",86,23.4,21.528,21.762,-0.00700916024,0.274223477,0.266138434,0.194305092,0.4242967,9351.878000000001,9635.97949,9351.878000000001,16151.292
"4G-12-16-1-A",150603074433,"135 spots",87,23.4,21.528,21.762,-0.00733058527,0.275073,0.266693026,0.194736078,0.424807936,9488.638999999999,9786.789000000001,9488.638999999999,16303.4521
"4G-12-16-1-A",150603074433,"135 spots",84,23.4,21.528,21.762,-0.00637054956,0.2731013,0.2658009,0.19357191,0.4238942,9107.823,9357.977000000001,9107.823,15799.7861
"4G-12-16-1-A",150603074433,"135 spots",85,23.4,21.528,21.762,-0.006430626,0.27353248,0.26628527,0.1937076,0.4242945,9356.715,9611.367,9356.715,16169.8555
"4G-12-16-1-A",150603074433,"135 spots",125,23.4,21.528,21.762,-0.009104789,0.2798727,0.269743383,0.1971915,0.427622944,8511.253000000001,8830.864,8511.253000000001,14211.0293
"4G-12-16-1-A",150603074433,"135 spots",67,23.4,21.528,21.762,-0.00574000459,0.2721391,0.265663117,0.19288063,0.423654139,8942.959999999999,9160.959999999999,8942.959999999999,15558.8643
"4G-12-16-1-A",150603074433,"135 spots",126,23.4,21.528,21.762,-0.00935682,0.2802814,0.2698065,0.197481573,0.42772755,7916.29834,8223.638999999999,7916.29834,13200.7129
"4G-12-16-1-A",150603074433,"135 spots",66,23.4,21.528,21.762,-0.00508622546,0.2713255,0.265776247,0.19220233,0.4236105,9017.925999999999,9206.215,9017.925999999999,15706.38
"4G-12-16-1-A",150603074433,"135 spots",127,23.4,21.528,21.762,-0.00701839151,0.277132332,0.270037532,0.1949513,0.42741093,8416.445,8637.573,8416.445,14113.667
"4G-12-16-1-A",150603074433,"135 spots",69,23.4,21.528,21.762,-0.006198906,0.2729303,0.265890956,0.193401933,0.423930973,9134.085999999999,9375.906000000001,9134.085999999999,15842.7559
"4G-12-16-1-A",150603074433,"135 spots",128,23.4,21.528,21.762,-0.00704267761,0.2768119,0.269568622,0.194896817,0.4270432,9558.948,9815.797,9558.948,16085.4229
"4G-12-16-1-A",150603074433,"135 spots",68,23.4,21.528,21.762,-0.00595223159,0.272549182,0.265831083,0.193130359,0.4238322,8905.814,9130.883,8905.814,15465.0859
"4G-12-16-1-A",150603074433,"135 spots",121,23.4,21.528,21.762,-0.00722765736,0.276051819,0.26820907,0.194869116,0.425998777,8763.377,9019.629000000001,8763.377,14890.6729
"4G-12-16-1-A",150603074433,"135 spots",122,23.4,21.528,21.762,-0.007507735,0.276837051,0.26873216,0.195261225,0.426475346,8822.867,9088.963,8822.867,14919.625
"4G-12-16-1-A",150603074433,"135 spots",123,23.4,21.528,21.762,-0.008081559,0.277984768,0.26917842,0.195964992,0.4269532,8818.893,9107.407999999999,8818.893,14835.957
"4G-12-16-1-A",150603074433,"135 spots",124,23.4,21.528,21.762,-0.008459859530000001,0.2790974,0.269929022,0.196514487,0.42763263,8691.950999999999,8987.182000000001,8691.950999999999,14521.7441
"4G-12-16-1-A",150603074433,"135 spots",129,23.4,21.528,21.762,-0.00764054153,0.277794063,0.269747734,0.195581943,0.427313,10391.8174,10701.7959,10391.8174,17430.5938
"4G-12-16-1-A",150603074433,"135 spots",70,23.4,21.528,21.762,-0.006040735,0.272952884,0.2662255,0.193282023,0.424166083,9026.288,9254.378000000001,9026.288,15624.0078
"4G-12-16-1-A",150603074433,"135 spots",120,23.4,21.528,21.762,-0.00695310347,0.275537819,0.268034458,0.1945429,0.425801665,8597.939,8838.629999999999,8597.939,14641.168
"4G-12-16-1-A",150603074433,"135 spots",71,23.4,21.528,21.762,-0.005895108,0.273094326,0.266701162,0.193196639,0.424516231,8799.493,9010.429,8799.493,15183.9111
"4G-12-16-1-A",150603074433,"135 spots",72,23.4,21.528,21.762,-0.005789221,0.273399353,0.267325968,0.193177089,0.424993038,7889.078,8068.31,7889.078,13553.6924
"4G-12-16-1-A",150603074433,"135 spots",73,23.4,21.528,21.762,-0.00577083975,0.272651225,0.2663223,0.19300811,0.424187779,8078.892,8270.879999999999,8078.892,13985.2451
"4G-12-16-1-A",150603074433,"135 spots",74,23.4,21.528,21.762,-0.0054130624,0.2720901,0.266224474,0.192612648,0.424035847,8760.919,8953.945,8760.919,15193.1514
"4G-12-16-1-A",150603074433,"135 spots",75,23.4,21.528,21.762,-0.005941117,0.27238065,0.265615821,0.193087772,0.4236576,9238.23,9473.513999999999,9238.23,16068.6758
"4G-12-16-1-A",150603074433,"135 spots",76,23.4,21.528,21.762,-0.00612476841,0.272819161,0.2658778,0.19332096,0.423905164,9402.811,9648.291999999999,9402.811,16314.0547
"4G-12-16-1-A",150603074433,"135 spots",134,23.4,21.528,21.762,-0.009444246,0.2810867,0.270674467,0.197742268,0.428439051,9296.589,9654.207,9296.589,15395.2168
"4G-12-16-1-A",150603074433,"135 spots",135,23.4,21.528,21.762,-0.009448503,0.280865341,0.270385146,0.197691873,0.428209215,8438.763999999999,8765.852999999999,8438.763999999999,14005.5449
"4G-12-16-1-A",150603074433,"135 spots",132,23.4,21.528,21.762,-0.008317441,0.279762655,0.2710495,0.196563676,0.428493947,9801.038,10116.1016,9801.038,16242.4453
"4G-12-16-1-A",150603074433,"135 spots",133,23.4,21.528,21.762,-0.00916109048,0.280980349,0.271056533,0.19750081,0.4286821,9780.061,10138.124,9780.061,16163.0713
"4G-12-16-1-A",150603074433,"135 spots",59,23.4,21.528,21.762,-0.0051228567,0.271873981,0.266480684,0.1923403,0.424180657,8765.266,8942.665999999999,8765.266,15184.7578
"4G-12-16-1-A",150603074433,"135 spots",58,23.4,21.528,21.762,-0.00470707938,0.2714153,0.2666387,0.19192028,0.4242211,8732.089,8888.517,8732.089,15128.1641
"4G-12-16-1-A",150603074433,"135 spots",57,23.4,21.528,21.762,-0.004689246,0.27097857,0.266054064,0.191819757,0.423751056,8565.254000000001,8723.791999999999,8565.254000000001,14904.6133
"4G-12-16-1-A",150603074433,"135 spots",56,23.4,21.528,21.762,-0.00451759156,0.270999134,0.266417176,0.1916879,0.424005538,8315.608,8458.624,8315.608,14438.502
"4G-12-16-1-A",150603074433,"135 spots",55,23.4,21.528,21.762,-0.004685678,0.271726221,0.267118156,0.191966,0.424598724,7485.649,7614.784,7485.649,12923.3047
"4G-12-16-1-A",150603074433,"135 spots",64,23.4,21.528,21.762,-0.00523452,0.272313,0.266881049,0.192517191,0.424523175,7808.634,7967.56641,7808.634,13482.6533
"4G-12-16-1-A",150603074433,"135 spots",65,23.4,21.528,21.762,-0.005193719,0.271532625,0.2658617,0.192328244,0.423700839,8629.475,8813.545,8629.475,15015.4922
"4G-12-16-1-A",150603074433,"135 spots",62,23.4,21.528,21.762,-0.004659029,0.271812856,0.267291278,0.191962659,0.424731076,8516.212,8660.275,8516.212,14684.68
"4G-12-16-1-A",150603074433,"135 spots",63,23.4,21.528,21.762,-0.00473689754,0.272011131,0.267418563,0.19206433,0.4248485,7685.65625,7817.64746,7685.65625,13236.873
"4G-12-16-1-A",150603074433,"135 spots",131,23.4,21.528,21.762,-0.00790213,0.278515279,0.270204425,0.195950449,0.427732468,9940.157999999999,10245.8936,9940.157999999999,16601.4961
"4G-12-16-1-A",150603074433,"135 spots",60,23.4,21.528,21.762,-0.004977831,0.272174925,0.267182678,0.192287192,0.424710542,8740.813,8904.134,8740.813,15069.7988
"4G-12-16-1-A",150603074433,"135 spots",130,23.4,21.528,21.762,-0.00781037845,0.2778705,0.269532233,0.195730135,0.427177578,10311.002,10629.9844,10311.002,17314.1836
"4G-12-16-1-A",150603074433,"135 spots",61,23.4,21.528,21.762,-0.00497322157,0.271629959,0.266426176,0.1921733,0.424106359,8670.689,8840.044,8670.689,15033.7021
"4G-12-16-1-A",150603074433,"135 spots",49,23.4,21.528,21.762,-0.004181953,0.270969331,0.267027825,0.191416755,0.42442295,8050.023,8168.846,8050.023,13927.8867
"4G-12-16-1-A",150603074433,"135 spots",48,23.4,21.528,21.762,-0.00405595,0.2705799,0.266720265,0.191240013,0.424152225,7975.34668,8090.756,7975.34668,13835.4375
"4G-12-16-1-A",150603074433,"135 spots",45,23.4,21.528,21.762,-0.00113058637,0.269157,0.270442128,0.188650712,0.426490784,6947.44,6914.426,6947.44,11827.3271
"4G-12-16-1-A",150603074433,"135 spots",44,23.4,21.528,21.762,-0.00210862886,0.269534469,0.269049168,0.18949537,0.425596923,7439.8833,7453.30273,7439.8833,12759.3174
"4G-12-16-1-A",150603074433,"135 spots",47,23.4,21.528,21.762,-0.003767249,0.2700387,0.26651144,0.190905511,0.423926771,7775.965,7878.87939,7775.965,13522.0088
"4G-12-16-1-A",150603074433,"135 spots",46,23.4,21.528,21.762,-0.00393518,0.2714323,0.268159747,0.191316172,0.425271451,7088.555,7175.0625,7088.555,12170.459
"4G-12-16-1-A",150603074433,"135 spots",51,23.4,21.528,21.762,-0.003983902,0.271113932,0.2676174,0.191289648,0.424850881,8210.888999999999,8318.166999999999,8210.888999999999,14152.39
"4G-12-16-1-A",150603074433,"135 spots",52,23.4,21.528,21.762,-0.00367831881,0.27063328,0.267533,0.190952271,0.4247208,8187.04541,8281.92,8187.04541,14133.0342
"4G-12-16-1-A",150603074433,"135 spots",53,23.4,21.528,21.762,-0.003508441,0.270516,0.267698348,0.190794855,0.424817026,7867.36328,7950.171,7867.36328,13571.3779
"4G-12-16-1-A",150603074433,"135 spots",54,23.4,21.528,21.762,-0.00243445463,0.269871742,0.268887728,0.1898196,0.425536841,7247.366,7273.888,7247.366,12431.877
"4G-12-16-1-A",150603074433,"135 spots",50,23.4,21.528,21.762,-0.004259309,0.271268785,0.267300665,0.1915378,0.424655974,8188.22266,8309.777,8188.22266,14135.0029
"4G-12-16-1-A",150603074433,"50 spots",19,23.4,21.528,21.762,-0.00423138356,0.27128002,0.267370731,0.191518068,0.424705952,8307.907999999999,8429.379999999999,8307.907999999999,14335.3271
"4G-12-16-1-A",150603074433,"50 spots",35,23.4,21.528,21.762,-0.00712693855,0.2747375,0.266620219,0.194505543,0.4247072,9305.539000000001,9588.848,9305.539000000001,16007.4668
"4G-12-16-1-A",150603074433,"50 spots",17,23.4,21.528,21.762,-0.00408027973,0.271134764,0.267459422,0.191369772,0.424745262,7922.135,8030.99854,7922.135,13666.8184
"4G-12-16-1-A",150603074433,"50 spots",36,23.4,21.528,21.762,-0.00691450527,0.2747458,0.267033428,0.194341421,0.424993664,9205.985000000001,9471.870000000001,9205.985000000001,15797.1768
"4G-12-16-1-A",150603074433,"50 spots",18,23.4,21.528,21.762,-0.00415527774,0.271259248,0.267489254,0.191453949,0.424784452,8110.625,8224.937,8110.625,13985.75
"4G-12-16-1-A",150603074433,"50 spots",33,23.4,21.528,21.762,-0.007247081,0.2746288,0.266244143,0.1945765,0.424430817,9372.416999999999,9667.575999999999,9372.416999999999,16162.3457
"4G-12-16-1-A",150603074433,"50 spots",15,23.4,21.528,21.762,-0.00340528879,0.270925343,0.268477827,0.190796435,0.425413758,7540.48535,7609.227,7540.48535,12936.3525
"4G-12-16-1-A",150603074433,"50 spots",34,23.4,21.528,21.762,-0.0072910334,0.2747738,0.2663595,0.194641516,0.424532443,9377.819,9674.064,9377.819,16155.4912
"4G-12-16-1-A",150603074433,"50 spots",16,23.4,21.528,21.762,-0.00368777756,0.2711631,0.2682624,0.191066831,0.425301552,7748.645,7832.43164,7748.645,13303.5
"4G-12-16-1-A",150603074433,"50 spots",39,23.4,21.528,21.762,-0.00728391064,0.2753052,0.2670966,0.194749564,0.425121367,9043.739,9321.678,9043.739,15494.0117
"4G-12-16-1-A",150603074433,"50 spots",13,23.4,21.528,21.762,-0.00280752755,0.270987749,0.269730181,0.190340936,0.426279634,7289.31,7323.29541,7289.31,12411.8457
"4G-12-16-1-A",150603074433,"50 spots",14,23.4,21.528,21.762,-0.00318855769,0.2711442,0.269206971,0.190671533,0.4259458,7357.496,7410.44141,7357.496,12562.32
"4G-12-16-1-A",150603074433,"50 spots",37,23.4,21.528,21.762,-0.007312574,0.275101453,0.266765773,0.1947281,0.424862474,9134.785,9420.222,9134.785,15687.71
"4G-12-16-1-A",150603074433,"50 spots",11,23.4,21.528,21.762,-0.002670479,0.2713354,0.270481676,0.190306991,0.426843464,7190.662,7213.3584,7190.662,12180.6357
"4G-12-16-1-A",150603074433,"50 spots",38,23.4,21.528,21.762,-0.007377125,0.275193453,0.266769141,0.194798157,0.424878627,9104.245000000001,9391.748,9104.245000000001,15631.81
"4G-12-16-1-A",150603074433,"50 spots",12,23.4,21.528,21.762,-0.0029437975,0.271192,0.269750118,0.190490052,0.4263238,7210.119,7248.659,7210.119,12270.1045
"4G-12-16-1-A",150603074433,"50 spots",21,23.4,21.528,21.762,-0.0047611203,0.2717392,0.266990453,0.192028046,0.4245126,8560.120000000001,8712.373,8560.120000000001,14789.0283
"4G-12-16-1-A",150603074433,"50 spots",20,23.4,21.528,21.762,-0.00465329271,0.2717568,0.267223746,0.191946715,0.42467612,8476.572,8620.364,8476.572,14623.9434
"4G-12-16-1-A",150603074433,"50 spots",43,23.4,21.528,21.762,-0.007468171,0.275968969,0.267646283,0.19503738,0.425599724,8940.607,9218.623,8940.607,15245.33
"4G-12-16-1-A",150603074433,"50 spots",42,23.4,21.528,21.762,-0.00768625,0.2760395,0.267331928,0.1952222,0.425393939,8902.375,9192.344999999999,8902.375,15206.11
"4G-12-16-1-A",150603074433,"50 spots",41,23.4,21.528,21.762,-0.00729955873,0.275551617,0.267400682,0.194815129,0.425367922,8923.922,9195.941999999999,8923.922,15252.9834
"4G-12-16-1-A",150603074433,"50 spots",40,23.4,21.528,21.762,-0.007338889,0.275439024,0.267174363,0.1948213,0.4251951,9046.458000000001,9326.298000000001,9046.458000000001,15486.9971
"4G-12-16-1-A",150603074433,"50 spots",49,23.4,21.528,21.762,-0.00797495153,0.277950555,0.269331485,0.195875108,0.427052617,9057.415000000001,9347.268,9057.415000000001,15224.5625
"4G-12-16-1-A",150603074433,"50 spots",48,23.4,21.528,21.762,-0.007815356000000001,0.277630746,0.2692079,0.195678845,0.4269201,8841.058999999999,9117.674000000001,8841.058999999999,14882.2764
"4G-12-16-1-A",150603074433,"50 spots",45,23.4,21.528,21.762,-0.007761074,0.276668459,0.26803422,0.1954193,0.4259715,8890.103999999999,9176.482,8890.103999999999,15101.208
"4G-12-16-1-A",150603074433,"50 spots",44,23.4,21.528,21.762,-0.00772100035,0.276573241,0.267982125,0.195367023,0.425921381,8907.968000000001,9193.544,8907.968000000001,15139.39
"4G-12-16-1-A",150603074433,"50 spots",47,23.4,21.528,21.762,-0.007504544,0.277072161,0.269049853,0.195311949,0.42672807,8794.239,9056.459000000001,8794.239,14835.585
"4G-12-16-1-A",150603074433,"50 spots",46,23.4,21.528,21.762,-0.00741877872,0.2766533,0.2686542,0.195151165,0.426394343,8852.040999999999,9115.608,8852.040999999999,14981.9258
"4G-12-16-1-A",150603074433,"50 spots",22,23.4,21.528,21.762,-0.00528471544,0.2720172,0.2663696,0.192496762,0.424125344,8758.183000000001,8943.875,8758.183000000001,15177.7559
"4G-12-16-1-A",150603074433,"50 spots",23,23.4,21.528,21.762,-0.0055079856,0.2722044,0.266202062,0.192710519,0.424037457,8855.233,9054.901,8855.233,15354.9482
"4G-12-16-1-A",150603074433,"50 spots",24,23.4,21.528,21.762,-0.005752503,0.272638321,0.266339481,0.192991063,0.424197733,8963.089,9175.063,8963.089,15514.7246
"4G-12-16-1-A",150603074433,"50 spots",25,23.4,21.528,21.762,-0.005653791,0.2723034,0.266060263,0.192845479,0.423954159,8996.416999999999,9207.52,8996.416999999999,15609.52
"4G-12-16-1-A",150603074433,"50 spots",26,23.4,21.528,21.762,-0.00604761438,0.272580981,0.2656924,0.193212032,0.4237408,9155.464,9392.835999999999,9155.464,15910.585
"4G-12-16-1-A",150603074433,"50 spots",27,23.4,21.528,21.762,-0.006093793,0.272920579,0.2660788,0.193317175,0.424059629,9300.495000000001,9539.643,9300.495000000001,16113.7764
"4G-12-16-1-A",150603074433,"50 spots",28,23.4,21.528,21.762,-0.006448714,0.273398727,0.26606527,0.193694234,0.4241221,9416.127,9675.66,9416.127,16298.5029
"4G-12-16-1-A",150603074433,"50 spots",29,23.4,21.528,21.762,-0.006394167,0.2735027,0.266313583,0.193672836,0.424309641,9511.522000000001,9768.286,9511.522000000001,16435.69
"4G-12-16-1-A",150603074433,"50 spots",3,23.4,21.528,21.762,0.003984648,0.262306333,0.270765424,0.183284476,0.42568922,7378.654,7148.134,7378.654,12724.3047
"4G-12-16-1-A",150603074433,"50 spots",2,23.4,21.528,21.762,0.006194079,0.258506715,0.269532561,0.180856854,0.42428425,6906.007,6623.501,6906.007,12092.6543
"4G-12-16-1-A",150603074433,"50 spots",10,23.4,21.528,21.762,-0.00226548058,0.2715348,0.2715458,0.190034628,0.427595258,7264.679,7264.385,7264.679,12223.9893
"4G-12-16-1-A",150603074433,"50 spots",1,23.4,21.528,21.762,0.0069849,0.258550972,0.271306664,0.180219546,0.4254991,6841.4585,6519.80225,6841.4585,11855.4395
"4G-12-16-1-A",150603074433,"50 spots",30,23.4,21.528,21.762,-0.00666532852,0.2738749,0.2663115,0.193962812,0.42436412,9376.438,9642.735000000001,9376.438,16189.3672
"4G-12-16-1-A",150603074433,"50 spots",7,23.4,21.528,21.762,-0.00112097873,0.271932632,0.274318755,0.189237669,0.4295209,7541.26465,7475.668,7541.26465,12473.9512
"4G-12-16-1-A",150603074433,"50 spots",6,23.4,21.528,21.762,-0.000733611756,0.271313,0.274227858,0.188801616,0.429367483,7582.21973,7501.62646,7582.21973,12565.4951
"4G-12-16-1-A",150603074433,"50 spots",32,23.4,21.528,21.762,-0.00710337469,0.2743566,0.266142845,0.194406778,0.4243198,9346.143,9634.584999999999,9346.143,16136.2871
"4G-12-16-1-A",150603074433,"50 spots",5,23.4,21.528,21.762,0.0002491283,0.2695239,0.273685664,0.187652171,0.428736925,7611.74,7495.993,7611.74,12704.248
"4G-12-16-1-A",150603074433,"50 spots",31,23.4,21.528,21.762,-0.006997257,0.274166018,0.266081929,0.194283769,0.424248964,9298.713,9581.227000000001,9298.713,16066.8672
"4G-12-16-1-A",150603074433,"50 spots",4,23.4,21.528,21.762,0.001559795,0.266493261,0.271998078,0.186001539,0.427148283,7501.753,7349.929,7501.753,12728.4883
"4G-12-16-1-A",150603074433,"50 spots",9,23.4,21.528,21.762,-0.002082408,0.272052974,0.272614,0.190005586,0.428394228,7352.64746,7337.51563,7352.64746,12280.7451
"4G-12-16-1-A",150603074433,"50 spots",8,23.4,21.528,21.762,-0.00169701315,0.272051871,0.273360938,0.189707875,0.428896576,7455.24561,7419.54443,7455.24561,12397.7451
"4G-12-16-1-A",150603074433,"50 spots",50,23.4,21.528,21.762,-0.007952324,0.2783913,0.2699499,0.195959955,0.4275406,9814.83,10121.7422,9814.83,16421.3965
"4G-12-16-1-A",150603074433,"13 spots",3,23.4,21.528,21.762,-0.009384928000000001,0.280645281,0.2702207,0.197590277,0.4280643,8407.996999999999,8732.360000000001,8407.996999999999,13974.9375
"4G-12-16-1-A",150603074433,"13 spots",2,23.4,21.528,21.762,-0.00774721755,0.277661622,0.2693753,0.195633456,0.427039057,9151.870000000001,9433.393,9151.870000000001,15389.1592
"4G-12-16-1-A",150603074433,"13 spots",10,23.4,21.528,21.762,-0.00248644268,0.270161927,0.269196719,0.189919308,0.42579174,7612.87744,7640.174,7612.87744,13026.9268
"4G-12-16-1-A",150603074433,"13 spots",1,23.4,21.528,21.762,-0.00683866674,0.276306421,0.2692796,0.1946251,0.4267699,8327.162,8544.459000000001,8327.162,14052.2295
"4G-12-16-1-A",150603074433,"13 spots",7,23.4,21.528,21.762,-0.005801724,0.272466928,0.266005039,0.192995086,0.42394042,9023.849,9243.059999999999,9023.849,15656.6943
"4G-12-16-1-A",150603074433,"13 spots",6,23.4,21.528,21.762,-0.00518051861,0.271867335,0.266359925,0.192384437,0.424096167,8206.171,8375.846,8206.171,14226.5625
"4G-12-16-1-A",150603074433,"13 spots",5,23.4,21.528,21.762,-0.007985704,0.276379764,0.267228037,0.195529461,0.425373554,9071.861000000001,9382.545,9071.861000000001,15493.6084
"4G-12-16-1-A",150603074433,"13 spots",4,23.4,21.528,21.762,-0.00647333637,0.2736491,0.2663652,0.193765283,0.4243673,8981.401,9227.003000000001,8981.401,15509.9688
"4G-12-16-1-A",150603074433,"13 spots",9,23.4,21.528,21.762,-0.002924402,0.270103455,0.2682555,0.190251917,0.425138146,7555.94336,7607.994,7555.94336,13003.0273
"4G-12-16-1-A",150603074433,"13 spots",8,23.4,21.528,21.762,-0.00588187156,0.273328155,0.2670505,0.193234786,0.4247925,8334.781999999999,8530.710999999999,8334.781999999999,14345.0137
"4G-12-16-1-A",150603074433,"13 spots",13,23.4,21.528,21.762,-0.00384761766,0.2792902,0.278759241,0.193062291,0.4335643,9282.982,9300.664000000001,9282.982,14717.4268
"4G-12-16-1-A",150603074433,"13 spots",11,23.4,21.528,21.762,0.00155815785,0.265444815,0.270464629,0.185798362,0.425951958,8649.540999999999,8489.005999999999,8649.540999999999,14841.7568
"4G-12-16-1-A",150603074433,"13 spots",12,23.4,21.528,21.762,0.005267973,0.260917932,0.271334648,0.182008892,0.425869435,7172.055,6896.71533,7172.055,12363.7383
"4G-1-12-01-4CG",150603080502,"135 spots",35,23.4,21.528,21.762,-0.00171584322,0.2725179,0.273958743,0.189826265,0.429367334,5295.2915,5267.44141,5295.2915,8766.058999999999
