WaferID,DeviceID,TestType,sid,ResultType,DateTimeTested,devlist,CurrentString,CurrentSet,GreenSet,RedSet,BlueSet,Current,Volt,GreenCurr,RedCurr,BlueCurr,GreenVolt,RedVolt,BlueVolt,eqe,wpe,IntegrationTime,FilterPosition,photometric,Centroid,dominantWavelength,efficacy,PeakWavelength,PeakWavelength,PeakWavelengthIntensity,experimentId,mask,polish,recipeName,runNumber
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 1000uA",0.001000000047497451,0.001000000047497451,-1.0,-1.0,1.000920057296753,1.784770011901855,1.000920057296753,-1,-1,1.784770011901855,-1,-1,0.08058585971593857,-55.97812652587891,50,,-1,-1.0,476.9925231933594,-1,612.5787963867188,612.5787963867188,1.390044985782879e-06,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 132uA",0.0001320000010309741,0.0001320000010309741,-1.0,-1.0,20.66460037231445,2.280369997024536,20.66460037231445,-1,-1,2.280369997024536,-1,-1,1.153771638870239,1.028147220611572,50,,0.1662976890802383,610.0999755859375,607.353271484375,3.529018402099609,613.0250244140625,613.0250244140625,2.8935106456629e-05,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 185uA",0.0001849999971454963,0.0001849999971454963,-1.0,-1.0,28.93190002441406,2.4305100440979,28.93190002441406,-1,-1,2.4305100440979,-1,-1,1.065378308296204,0.8903820514678955,50,,0.2135800421237946,610.3400268554688,607.4977416992188,3.037290334701538,613.2327880859375,613.2327880859375,3.650843791547231e-05,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 24uA",2.400000084890053e-05,2.400000084890053e-05,-1.0,-1.0,3.841919898986816,1.902750015258789,3.841919898986816,-1,-1,1.902750015258789,-1,-1,1.274381518363953,1.362273931503296,50,,0.03450324758887291,609.530029296875,607.288818359375,4.719868659973145,612.6055297851562,612.6055297851562,6.269517143664416e-06,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 260uA",0.0002600000007078052,0.0002600000007078052,-1.0,-1.0,40.50460052490234,2.622459888458252,40.50460052490234,-1,-1,2.622459888458252,-1,-1,0.9519832134246826,0.7368833422660828,50,,0.2642779350280762,610.75,607.7583618164062,2.487984657287598,613.6221923828125,613.6221923828125,4.440031261765398e-05,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 34uA",3.400000059627928e-05,3.400000059627928e-05,-1.0,-1.0,5.378809928894043,1.947669982910156,5.378809928894043,-1,-1,1.947669982910156,-1,-1,1.286831498146057,1.343460083007812,50,,0.04881690442562103,609.7100219726562,607.2865600585938,4.659814834594727,612.6434936523438,612.6434936523438,8.799361239653081e-06,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 364uA",0.0003640000068116933,0.0003640000068116933,-1.0,-1.0,0.3645420074462891,1.710119962692261,0.3645420074462891,-1,-1,1.710119962692261,-1,-1,0.2212639302015305,-160.4079284667969,50,,-1,-1.0,476.9925231933594,-1,220.0545196533203,220.0545196533203,-1,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 48uA",4.800000169780105e-05,4.800000169780105e-05,-1.0,-1.0,7.529839992523193,2.003520011901855,7.529839992523193,-1,-1,2.003520011901855,-1,-1,1.282465934753418,1.301600575447083,50,,0.06801694631576538,609.7000122070312,607.1806640625,4.50855827331543,612.6791381835938,612.6791381835938,1.219302612298634e-05,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 510uA",0.0005099999834783375,0.0005099999834783375,-1.0,-1.0,0.5104309916496277,1.733229994773865,0.5104309916496277,-1,-1,1.733229994773865,-1,-1,0.1580233126878738,-113.0333938598633,50,,-1,-1.0,476.9925231933594,-1,219.2356567382812,219.2356567382812,-1,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 67uA",6.70000008540228e-05,6.70000008540228e-05,-1.0,-1.0,10.54240036010742,2.074059963226318,10.54240036010742,-1,-1,2.074059963226318,-1,-1,1.26084840297699,1.235875010490417,50,,0.0934596061706543,609.8300170898438,607.1643676757812,4.27428150177002,612.7288208007812,612.7288208007812,1.655912274145521e-05,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 714uA",0.0007140000234358013,0.0007140000234358013,-1.0,-1.0,0.7146859765052795,1.755900025367737,0.7146859765052795,-1,-1,1.755900025367737,-1,-1,0.1128607541322708,-79.68653869628906,50,,-1,-1.0,476.9925231933594,-1,220.0545196533203,220.0545196533203,9.999999960041972e-13,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 9000nA",9.000000318337698e-06,9.000000318337698e-06,-1.0,-1.0,1.400709986686707,1.808230042457581,1.400709986686707,-1,-1,1.808230042457581,-1,-1,1.140746355056763,1.281965017318726,50,,0.01134603191167116,610.0999755859375,606.4481811523438,4.479629516601562,612.5691528320312,612.5691528320312,2.073438054139842e-06,"EXP598",,"",,
"SLAB00001","4667","test_data_visualization","141121160911","CurrentSweepGreen",2014-11-22T00:35:23.690Z,"Mask19_StdTest","Data @ 94uA",9.40000027185306e-05,9.40000027185306e-05,-1.0,-1.0,14.75949954986572,2.164210081100464,14.75949954986572,-1,-1,2.164210081100464,-1,-1,1.217893600463867,1.143782019615173,50,,0.1259489804506302,609.969970703125,607.2149658203125,3.942971229553223,612.9117431640625,612.9117431640625,2.221865361207165e-05,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 120uA",0.000119999996968545,0.000119999996968545,-1.0,-1.0,0.1200160011649132,1.634819984436035,0.1200160011649132,-1,-1,1.634819984436035,-1,-1,0.6525951027870178,0.8068110942840576,300,,0.000554408528842032,613.4000244140625,606.965087890625,2.825665473937988,612.082763671875,612.082763671875,1.052399980494556e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 12uA",1.200000042445026e-05,1.200000042445026e-05,-1.0,-1.0,0.01192000042647123,0.9127230048179626,0.01192000042647123,-1,-1,0.9127230048179626,-1,-1,0.8967431783676147,1.962596893310547,300,,7.650200132047758e-05,620.6400146484375,611.8724975585938,7.031717777252197,611.1452026367188,611.1452026367188,1.915100078520027e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 15uA",1.499999962106813e-05,1.499999962106813e-05,-1.0,-1.0,0.01486899983137846,1.027439951896667,0.01486899983137846,-1,-1,1.027439951896667,-1,-1,0.9271715879440308,1.774210810661316,300,,9.648189734434709e-05,630.5800170898438,604.0637817382812,6.315627574920654,613.0389404296875,613.0389404296875,2.054900072323562e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 16uA",1.599999995960388e-05,1.599999995960388e-05,-1.0,-1.0,0.01584799960255623,1.06685996055603,0.01584799960255623,-1,-1,1.06685996055603,-1,-1,0.8885805606842041,1.598225831985474,300,,0.0001001748023554683,646.0900268554688,606.3075561523438,5.9248366355896,612.802490234375,612.802490234375,2.630200057751608e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 200uA",0.000199999994947575,0.000199999994947575,-1.0,-1.0,0.2000250071287155,1.676370024681091,0.2000250071287155,-1,-1,1.676370024681091,-1,-1,0.6888017654418945,0.832461953163147,300,,0.0009706640848889947,611.9299926757812,606.7590942382812,2.894774913787842,612.3414306640625,612.3414306640625,1.81006996058386e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 20uA",1.99999994947575e-05,1.99999994947575e-05,-1.0,-1.0,0.01983500085771084,1.177000045776367,0.01983500085771084,-1,-1,1.177000045776367,-1,-1,0.8280402421951294,1.356350779533386,300,,0.0001242103026015684,643.0499877929688,604.071533203125,5.320564270019531,612.8319091796875,612.8319091796875,2.83590004812595e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 250uA",0.0002500000118743628,0.0002500000118743628,-1.0,-1.0,0.2500360012054443,1.692520022392273,0.2500360012054443,-1,-1,1.692520022392273,-1,-1,0.7172980308532715,0.8571029305458069,300,,0.00127036205958575,613.02001953125,606.5936889648438,3.001865148544312,612.3870239257812,612.3870239257812,2.360769997267198e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 25uA",2.499999936844688e-05,2.499999936844688e-05,-1.0,-1.0,0.02483199909329414,1.246510028839111,0.02483199909329414,-1,-1,1.246510028839111,-1,-1,0.8904018998146057,1.421057343482971,300,,0.0001593588967807591,623.1900024414062,609.588623046875,5.148317337036133,612.8301391601562,612.8301391601562,3.178899987688055e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 2uA",1.999999994950485e-06,1.999999994950485e-06,-1.0,-1.0,0.002000000094994903,0.1093520000576973,0.002000000094994903,-1,-1,0.1093520000576973,-1,-1,-1.177794814109802,-29.1179027557373,300,,-1,458.5899963378906,476.9925231933594,-1,610.9453735351562,610.9453735351562,4.353000182533151e-09,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 300uA",0.0003000000142492354,0.0003000000142492354,-1.0,-1.0,0.3000679910182953,1.704910039901733,0.3000679910182953,-1,-1,1.704910039901733,-1,-1,0.7480851411819458,0.8902117013931274,300,,0.001593926455825567,611.0800170898438,607.2425537109375,3.115638971328735,612.3951416015625,612.3951416015625,2.92846010552239e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 33uA",3.300000025774352e-05,3.300000025774352e-05,-1.0,-1.0,0.03284300118684769,1.324560046195984,0.03284300118684769,-1,-1,1.324560046195984,-1,-1,0.7092627286911011,1.042823076248169,300,,0.0001754119002725929,636.5999755859375,603.6553344726562,4.032174587249756,611.1177368164062,611.1177368164062,3.76710005411951e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 350uA",0.0003499999875202775,0.0003499999875202775,-1.0,-1.0,0.3500759899616241,1.715180039405823,0.3500759899616241,-1,-1,1.715180039405823,-1,-1,0.7805389761924744,0.9242376685142517,300,,0.001930481870658696,610.4400024414062,606.8531494140625,3.215094089508057,612.4417114257812,612.4417114257812,3.54814005731896e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 3uA",3.000000106112566e-06,3.000000106112566e-06,-1.0,-1.0,0.002800999907776713,0.2062589973211288,0.002800999907776713,-1,-1,0.2062589973211288,-1,-1,-0.3326619863510132,-6.775146961212158,300,,-1,295.1300048828125,476.9925231933594,-1,612.8303833007812,612.8303833007812,5.146000070510581e-09,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 400uA",0.0003999999898951501,0.0003999999898951501,-1.0,-1.0,0.4000769853591919,1.723860025405884,0.4000769853591919,-1,-1,1.723860025405884,-1,-1,0.8057405948638916,0.9491506218910217,300,,0.002280829008668661,610.52001953125,606.879150390625,3.307098865509033,612.4253540039062,612.4253540039062,4.17813993180971e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 40uA",3.999999898951501e-05,3.999999898951501e-05,-1.0,-1.0,0.0398310013115406,1.384520053863525,0.0398310013115406,-1,-1,1.384520053863525,-1,-1,0.7065860629081726,1.003798484802246,300,,0.0002121534053003415,630.3200073242188,601.4287719726562,3.847036361694336,612.8713989257812,612.8713989257812,4.412499876593756e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 4uA",3.999999989900971e-06,3.999999989900971e-06,-1.0,-1.0,0.003501000115647912,0.2741070091724396,0.003501000115647912,-1,-1,0.2741070091724396,-1,-1,-0.2138715088367462,-3.23208212852478,300,,-1,299.2900085449219,476.9925231933594,-1,611.1197509765625,611.1197509765625,6.192999890686224e-09,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 55uA",5.500000042957254e-05,5.500000042957254e-05,-1.0,-1.0,0.05482900142669678,1.482480049133301,0.05482900142669678,-1,-1,1.482480049133301,-1,-1,0.708115816116333,0.9570817351341248,300,,0.00027219791081734,618.739990234375,608.1177368164062,3.348760366439819,611.7011108398438,611.7011108398438,5.476099929069278e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 5uA",4.999999873689376e-06,4.999999873689376e-06,-1.0,-1.0,0.004501000046730042,0.3503310084342957,0.004501000046730042,-1,-1,0.3503310084342957,-1,-1,0.3399518430233002,1.422858953475952,300,,1.338459969701944e-05,845.510009765625,645.07275390625,8.488390922546387,610.7000122070312,610.7000122070312,8.813000107465996e-09,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 6uA",6.000000212225132e-06,6.000000212225132e-06,-1.0,-1.0,0.005501000210642815,0.4212259948253632,0.005501000210642815,-1,-1,0.4212259948253632,-1,-1,0.416343480348587,1.268150806427002,300,,1.715140024316497e-05,966.2899780273438,605.5184936523438,7.401994228363037,612.0971069335938,612.0971069335938,8.924000205468019e-09,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 70uA",7.000000186963007e-05,7.000000186963007e-05,-1.0,-1.0,0.06982699781656265,1.537189960479736,0.06982699781656265,-1,-1,1.537189960479736,-1,-1,0.6582383513450623,0.8508530855178833,300,,0.0003358667017892003,623.9400024414062,604.332275390625,3.129065990447998,612.3832397460938,612.3832397460938,6.685200304445971e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 7uA",7.000000096013537e-06,7.000000096013537e-06,-1.0,-1.0,0.007501000072807074,0.5405369997024536,0.007501000072807074,-1,-1,0.5405369997024536,-1,-1,0.8741925358772278,3.144078731536865,300,,3.741429827641696e-05,637.719970703125,633.0138549804688,9.228285789489746,610.4447021484375,610.4447021484375,1.270200034042546e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141106154505","CurrentSweepGreen",2014-11-07T18:48:07.234Z,"Mask19_StdTest","Data @ 9uA",9.000000318337698e-06,9.000000318337698e-06,-1.0,-1.0,0.008999999612569809,0.632660984992981,0.008999999612569809,-1,-1,0.632660984992981,-1,-1,0.7204583287239075,2.112934827804565,300,,4.755050031235442e-05,668.1799926757812,618.114990234375,8.351240158081055,611.7178955078125,611.7178955078125,1.40949998339579e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 1000080nA",0.001000080024823546,0.001000080024823546,-1.0,-1.0,1.000740051269531,1.788550019264221,1.000740051269531,-1,-1,1.788550019264221,-1,-1,1.024642467498779,1.163738608360291,152,,0.007263864390552044,610.3200073242188,606.8998413085938,4.058311462402344,612.5036010742188,612.5036010742188,1.292945967179548e-06,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 10542200nA",0.01054219994693995,0.01054219994693995,-1.0,-1.0,10.54240036010742,2.096319913864136,10.54240036010742,-1,-1,2.096319913864136,-1,-1,1.249687552452087,1.211769104003906,152,,0.09253149479627609,609.9099731445312,607.177978515625,4.186899185180664,612.7281494140625,612.7281494140625,1.591455475136172e-05,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 12600nA",1.260000044567278e-05,1.260000044567278e-05,-1.0,-1.0,0.0124719999730587,0.5838980078697205,0.0124719999730587,-1,-1,0.5838980078697205,-1,-1,0.8646291494369507,2.698493957519531,152,,0.0001061579023371451,680.3200073242188,600.3186645507812,14.57760143280029,613.4357299804688,613.4357299804688,2.195199932941705e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 132821nA",0.0001328210055362433,0.0001328210055362433,-1.0,-1.0,0.1328289955854416,1.635990023612976,0.1328289955854416,-1,-1,1.635990023612976,-1,-1,0.6791820526123047,0.8324441313743591,152,,0.000661887286696583,618.2899780273438,604.9218139648438,3.04586386680603,612.8615112304688,612.8615112304688,1.279930046393929e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 1400112nA",0.001400112058036029,0.001400112058036029,-1.0,-1.0,1.400689959526062,1.812590003013611,1.400689959526062,-1,-1,1.812590003013611,-1,-1,1.090680241584778,1.222211718559265,152,,0.01080896984785795,610.3699951171875,606.8538818359375,4.257382869720459,612.5353393554688,612.5353393554688,1.92796301234921e-06,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 14759080nA",0.01475907955318689,0.01475907955318689,-1.0,-1.0,14.76000022888184,2.192899942398071,14.76000022888184,-1,-1,2.192899942398071,-1,-1,1.210487484931946,1.121861338615417,152,,0.1250211447477341,610.02001953125,607.2510375976562,3.862587213516235,612.8301391601562,612.8301391601562,2.124919774360023e-05,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 17640nA",1.764000080584083e-05,1.764000080584083e-05,-1.0,-1.0,0.01742099970579147,0.9551190137863159,0.01742099970579147,-1,-1,0.9551190137863159,-1,-1,0.9141155481338501,1.820669054985046,152,,0.0001412989950040355,651.7100219726562,601.5643920898438,8.492213249206543,612.593994140625,612.593994140625,3.15900017255899e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 185949nA",0.0001859490002971143,0.0001859490002971143,-1.0,-1.0,0.1859589964151382,1.664630055427551,0.1859589964151382,-1,-1,1.664630055427551,-1,-1,0.7127252817153931,0.8603360652923584,152,,0.0009586167288944125,616.989990234375,606.5941772460938,3.09677791595459,612.622802734375,612.622802734375,1.82058997211243e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 1960158nA",0.001960158115252852,0.001960158115252852,-1.0,-1.0,1.960489988327026,1.840350031852722,1.960489988327026,-1,-1,1.840350031852722,-1,-1,1.15425169467926,1.274879097938538,152,,0.01600481756031513,609.9199829101562,606.927734375,4.435939788818359,612.536376953125,612.536376953125,2.848968051694101e-06,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 20662712nA",0.0206627119332552,0.0206627119332552,-1.0,-1.0,20.66519927978516,2.316950082778931,20.66519927978516,-1,-1,2.316950082778931,-1,-1,1.146948456764221,1.005732774734497,152,,0.1650480329990387,610.219970703125,607.3624267578125,3.447101354598999,612.9992065429688,612.9992065429688,2.771213075902779e-05,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 24696nA",2.469600076437928e-05,2.469600076437928e-05,-1.0,-1.0,0.0244280006736517,1.115890026092529,0.0244280006736517,-1,-1,1.115890026092529,-1,-1,0.8329592347145081,1.410223841667175,152,,0.0001798219018382952,656.22998046875,599.7649536132812,6.596692085266113,612.7755737304688,612.7755737304688,3.522299962810393e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 260328nA",0.0002603280008770525,0.0002603280008770525,-1.0,-1.0,0.2603740096092224,1.690969944000244,0.2603740096092224,-1,-1,1.690969944000244,-1,-1,0.7669917345046997,0.914755642414093,152,,0.001452939352020621,614.739990234375,605.11279296875,3.300000429153442,612.0411987304688,612.0411987304688,2.659159861195803e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 2744221nA",0.002744220895692706,0.002744220895692706,-1.0,-1.0,2.744640111923218,1.873129963874817,2.744640111923218,-1,-1,1.873129963874817,-1,-1,1.20512068271637,1.307899117469788,152,,0.02337773703038692,609.8599853515625,606.9998168945312,4.547253131866455,612.5358276367188,612.5358276367188,4.157352123002056e-06,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 28927797nA",0.02892779745161533,0.02892779745161533,-1.0,-1.0,28.93269920349121,2.476639986038208,28.93269920349121,-1,-1,2.476639986038208,-1,-1,1.058145999908447,0.8676384687423706,152,,0.2115109115839005,610.5,607.5535278320312,2.951759099960327,613.2622680664062,613.2622680664062,3.488292713882402e-05,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 34574nA",3.457400089246221e-05,3.457400089246221e-05,-1.0,-1.0,0.03431899845600128,1.275230050086975,0.03431899845600128,-1,-1,1.275230050086975,-1,-1,0.8015977144241333,1.188261032104492,152,,0.0002313812001375481,655.8400268554688,598.8319091796875,5.286884784698486,612.8546752929688,612.8546752929688,4.732800107376534e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 364460nA",0.000364459992852062,0.000364459992852062,-1.0,-1.0,0.3645510077476501,1.7151700258255,0.3645510077476501,-1,-1,1.7151700258255,-1,-1,0.8238478302955627,0.970770537853241,152,,0.002143518067896366,613.4299926757812,606.1932373046875,3.428164720535278,613.6190795898438,613.6190795898438,3.855280112929904e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 3841909nA",0.003841909114271402,0.003841909114271402,-1.0,-1.0,3.842259883880615,1.91251003742218,3.842259883880615,-1,-1,1.91251003742218,-1,-1,1.243145227432251,1.321451306343079,152,,0.03371027484536171,609.8300170898438,607.095703125,4.587454795837402,612.5797729492188,612.5797729492188,5.95394294578e-06,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 40498916nA",0.04049891605973244,0.04049891605973244,-1.0,-1.0,40.50550079345703,2.677769899368286,40.50550079345703,-1,-1,2.677769899368286,-1,-1,0.9426462650299072,0.714374303817749,152,,0.2607444822788239,610.9299926757812,607.8284301757812,2.403963565826416,613.6314697265625,613.6314697265625,4.220199480187148e-05,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 48404nA",4.840399924432859e-05,4.840399924432859e-05,-1.0,-1.0,0.04813800007104874,1.391569972038269,0.04813800007104874,-1,-1,1.391569972038269,-1,-1,0.8039379715919495,1.130163550376892,152,,0.0003029397048521787,633.75,605.226806640625,4.522319793701172,612.5068359375,612.5068359375,5.756999854611422e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 510244nA",0.0005102439899928868,0.0005102439899928868,-1.0,-1.0,0.5103859901428223,1.737920045852661,0.5103859901428223,-1,-1,1.737920045852661,-1,-1,0.8947826027870178,1.044316172599792,152,,0.003235485637560487,611.219970703125,606.4624633789062,3.647631406784058,612.5217895507812,612.5217895507812,5.798020197289588e-07,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 5378673nA",0.005378672853112221,0.005378672853112221,-1.0,-1.0,5.379300117492676,1.960710048675537,5.379300117492676,-1,-1,1.960710048675537,-1,-1,1.26318895816803,1.309813141822815,152,,0.04794805124402046,609.7999877929688,607.052978515625,4.546024799346924,612.6099243164062,612.6099243164062,8.39892072690418e-06,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 67765nA",6.776500231353566e-05,6.776500231353566e-05,-1.0,-1.0,0.06750299781560898,1.501389980316162,0.06750299781560898,-1,-1,1.501389980316162,-1,-1,0.7266502380371094,0.9586844444274902,152,,0.0003941385075449944,625.8900146484375,600.7066040039062,3.888977766036987,612.4038696289062,612.4038696289062,7.135800217383803e-08,"EXP598",,"",,
"SLAB00001","4696","test_data_visualization","141121145653","CurrentSweepGreen",2014-11-21T23:29:05.153Z,"Mask19_StdTest","Data @ 714343nA",0.0007143429829739034,0.0007143429829739034,-1.0,-1.0,0.7145310044288635,1.760550022125244,0.7145310044288635,-1,-1,1.760550022125244,-1,-1,0.955902636051178,1.102319717407227,152,,0.004850280936807394,610.6599731445312,606.6679077148438,3.855648756027222,612.500732421875,612.500732421875,8.742400154915231e-07,"EXP598",,"",,
